ID;Etat;Nature;Nature_par_regroupement;Adresse;Code Postal;Commune;Département;Ministère occupant;Description;Année de 1ère inscription;Nature juridique Acquereur;Type Procédure ayant mené à la vente;Année Cession;Latitude;Longitude
175138;Cession à venir;null;null;Avenue de Verdun;20167;AJACCIO;CORSE-DU-SUD;null;null;null;null;null;null;41,925;8,736
982420;Cession à venir;null;null;Route Patural de Baudillas;23320;SAINT VAURY;CREUSE;null;null;null;null;null;null;46,2032;1,755
982415;Cession à venir;null;null;1, chemin des écoliers;23420;MERINCHAL;CREUSE;null;null;null;null;null;null;45,9162;2,488
171863;Cession à venir;null;null;6, chemin des écoliers;23420;MERINCHAL;CREUSE;null;null;null;null;null;null;45,9162;2,488
7318804;Cession à venir;null;null;1, rue de Chateaubriand;21000;DIJON;CÔTE D'OR;null;null;null;null;null;null;47,323;5,042
5961759;Cession à venir;null;null;100, rue du faubourg Raines;21000;DIJON;CÔTE D'OR;null;null;null;null;null;null;47,323;5,042
1493273;Cession à venir;null;null;2-8, rue Colonel Quantin;21000;DIJON;CÔTE D'OR;null;null;null;null;null;null;47,323;5,042
5919768;Cession à venir;null;null;34, rue de Longvic;21000;DIJON;CÔTE D'OR;null;null;null;null;null;null;47,323;5,042
5919771;Cession à venir;null;null;7, rue de Mirande;21000;DIJON;CÔTE D'OR;null;null;null;null;null;null;47,323;5,042
2392842;Cession à venir;null;null;43, rue Courtepée;21210;SAULIEU;CÔTE D'OR;null;null;null;null;null;null;47,2795;4,228
186898;Cession à venir;null;null;23, rue Gustave Morizot;21400;CHATILLON SUR SEINE;CÔTE D'OR;null;null;null;null;null;null;47,8579;4,573
171537;Cession à venir;null;null;Place Capitaine Georges Valentin;21600;LONGVIC;CÔTE D'OR;null;null;null;null;null;null;47,2875;5,063
171557;Cession à venir;null;null;34, rue de Paris;22000;SAINT BRIEUC;CÔTES D'ARMOR;null;null;null;null;null;null;48,5134;-2,761
175596;Cession à venir;null;null;60, rue Notre Dame;22000;SAINT BRIEUC;CÔTES D'ARMOR;null;null;null;null;null;null;48,5134;-2,761
171555;Cession à venir;null;null;Rue Sully;22000;SAINT BRIEUC;CÔTES D'ARMOR;null;null;null;null;null;null;48,5134;-2,761
5919687;Cession à venir;null;null;35, rue Théodore Botrel;22100;DINAN;CÔTES D'ARMOR;null;null;null;null;null;null;48,4547;-2,051
2846973;Cession à venir;null;null;Les Coulées RN 176 Voie Quevert;22100;QUEVERT;CÔTES D'ARMOR;null;null;null;null;null;null;48,463;-2,088
2469772;Cession à venir;null;null;"La Clôture;Parcelle BO n° 40";22190;PLERIN;CÔTES D'ARMOR;null;null;null;null;null;null;48,5337;-2,771
172600;Cession à venir;null;null;Quai du Maréchal Foch;22300;LANNION;CÔTES D'ARMOR;null;null;null;null;null;null;48,7321;-3,456
6415040;Cession à venir;null;null;"Le Rocher;Voie RN 12";22400;LAMBALLE;CÔTES D'ARMOR;null;null;null;null;null;null;48,4681;-2,519
175627;Cession à venir;null;null;Le Pré Blanc;22460;DOLO;CÔTES D'ARMOR;null;null;null;null;null;null;48,2775;-2,842
2135131;Cession à venir;null;null;Route RN 12;22540;TREGLAMUS;CÔTES D'ARMOR;null;null;null;null;null;null;48,5568;-3,275
5067898;Cession à venir;null;null;"Le Gollot;Route Louargat - RN 12";22540;LOUARGAT;CÔTES D'ARMOR;null;null;null;null;null;null;48,5652;-3,339
4693237;Cession à venir;null;null;Squibernevez;22540;PEDERNEC;CÔTES D'ARMOR;null;null;null;null;null;null;48,5968;-3,271
3280852;Cession à venir;null;null;Kerfloc H Bian voie vers RN 164;22570;GOUAREC;CÔTES D'ARMOR;null;null;null;null;null;null;48,226;-3,182
3280836;Cession à venir;null;null;Kerfloch H Bian voie vers RN 164;22570;GOUAREC;CÔTES D'ARMOR;null;null;null;null;null;null;48,226;-3,182
3280834;Cession à venir;null;null;Lannec Bian voie vers RN 164;22570;GOUAREC;CÔTES D'ARMOR;null;null;null;null;null;null;48,226;-3,182
3280835;Cession à venir;null;null;Lannec Bian voie vers RN 164;22570;GOUAREC;CÔTES D'ARMOR;null;null;null;null;null;null;48,226;-3,182
3933246;Cession à venir;null;null;Lannec Bras voie vers RN 164;22570;GOUAREC;CÔTES D'ARMOR;null;null;null;null;null;null;48,226;-3,182
3280831;Cession à venir;null;null;Lannec Bras voie vers RN 164;22570;GOUAREC;CÔTES D'ARMOR;null;null;null;null;null;null;48,226;-3,182
3280833;Cession à venir;null;null;Lannec Bras voie vers RN 164;22570;GOUAREC;CÔTES D'ARMOR;null;null;null;null;null;null;48,226;-3,182
3125793;Cession à venir;null;null;null;22570;SAINT GELVEN;CÔTES D'ARMOR;null;null;null;null;null;null;48,2382;-3,087
3128483;Cession à venir;null;null;"AR Brehelot;Voie vers RN 164 - LD AR Brehelot;C 1023";22570;SAINT GELVEN;CÔTES D'ARMOR;null;null;null;null;null;null;48,2382;-3,087
3128486;Cession à venir;null;null;"AR Brehelot;Voie vers RN 164 - LD AR Brehelot;C 1024";22570;SAINT GELVEN;CÔTES D'ARMOR;null;null;null;null;null;null;48,2382;-3,087
3128487;Cession à venir;null;null;"AR Brehelot;Voie vers RN 164 - LD AR Brehelot;C 1025";22570;SAINT GELVEN;CÔTES D'ARMOR;null;null;null;null;null;null;48,2382;-3,087
3128931;Cession à venir;null;null;"AR Brehelot;Voie vers RN 164 - LD AR Brehelot;C 1027";22570;SAINT GELVEN;CÔTES D'ARMOR;null;null;null;null;null;null;48,2382;-3,087
3129066;Cession à venir;null;null;"AR Brehelot;Voie vers RN 164 - LD AR Brehelot;C 1029";22570;SAINT GELVEN;CÔTES D'ARMOR;null;null;null;null;null;null;48,2382;-3,087
3101166;Cession à venir;null;null;Lanec Roch Guen - Voie vers RN 164 - LD Lanec Roch Guen (B 1445);22570;SAINT GELVEN;CÔTES D'ARMOR;null;null;null;null;null;null;48,2382;-3,087
3124920;Cession à venir;null;null;Lanech Roch Guen Voie vers R164 - LD Lanech Roch Guen (B 1443);22570;SAINT GELVEN;CÔTES D'ARMOR;null;null;null;null;null;null;48,2382;-3,087
3125093;Cession à venir;null;null;Lannec Roch Guen voie vers RN 164 - LD Lannec Roch Guen (B 1344);22570;SAINT GELVEN;CÔTES D'ARMOR;null;null;null;null;null;null;48,2382;-3,087
3280829;Cession à venir;null;null;Le Mane voie vers RN 164 (ZI 187);22570;SAINT GELVEN;CÔTES D'ARMOR;null;null;null;null;null;null;48,2382;-3,087
3280830;Cession à venir;null;null;Le Mane voie vers RN 164 (ZI 188);22570;SAINT GELVEN;CÔTES D'ARMOR;null;null;null;null;null;null;48,2382;-3,087
3128482;Cession à venir;null;null;"Parc Bras;Voie vers RN 164 - LD Parc Bras;C 1017";22570;SAINT GELVEN;CÔTES D'ARMOR;null;null;null;null;null;null;48,2382;-3,087
3125737;Cession à venir;null;null;"Parc Pont AR Folic;Voie vers RN 164 - LD Parc Pont AR Folic;C 1008";22570;SAINT GELVEN;CÔTES D'ARMOR;null;null;null;null;null;null;48,2382;-3,087
3125634;Cession à venir;null;null;"Parc Pont AR Folic;Voie vers RN 164 - LD Parc Pont AR Folic;C 1011";22570;SAINT GELVEN;CÔTES D'ARMOR;null;null;null;null;null;null;48,2382;-3,087
3125725;Cession à venir;null;null;"Parc Pont AR Folic;Voie vers RN 164 - LD Parc Pont AR Folic;C 1013";22570;SAINT GELVEN;CÔTES D'ARMOR;null;null;null;null;null;null;48,2382;-3,087
3125820;Cession à venir;null;null;"Parc Roch;Voie vers RN 164 - LD Parc Roch;C 1015";22570;SAINT GELVEN;CÔTES D'ARMOR;null;null;null;null;null;null;48,2382;-3,087
